trajectory_name,index,x,y,z,source_file
BASE360D,0,-0.0,-0.0,-0.0,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,1,-0.003075092099606991,0.007059776224195957,0.053471148014068604,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,2,-0.00728648854419589,0.01306192111223936,0.10892879962921143,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,3,-0.012449737638235092,0.01731260120868683,0.16666792333126068,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,4,-0.018966907635331154,0.019263163208961487,0.22525179386138916,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,5,-0.02736445516347885,0.019984610378742218,0.2853390574455261,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,6,-0.03726624324917793,0.019350890070199966,0.34625157713890076,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,7,-0.04859542474150658,0.01784716360270977,0.4079149663448334,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,8,-0.061118029057979584,0.01417247112840414,0.47018730640411377,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,9,-0.07503887265920639,0.008862252347171307,0.5329003930091858,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,10,-0.09024643152952194,0.0011900332756340504,0.5957995057106018,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,11,-0.10719169676303864,-0.00918095838278532,0.6584406495094299,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,12,-0.12615595757961273,-0.02157822623848915,0.7201820611953735,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,13,-0.1468183547258377,-0.03564486280083656,0.7809180021286011,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,14,-0.16922405362129211,-0.05092190206050873,0.8415794968605042,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,15,-0.19291198253631592,-0.06759671866893768,0.9007600545883179,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,16,-0.2178618311882019,-0.08564251661300659,0.9584603309631348,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,17,-0.24432680010795593,-0.10522565990686417,1.0147264003753662,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,18,-0.2723456621170044,-0.125669926404953,1.0692154169082642,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,19,-0.30156123638153076,-0.14649195969104767,1.122133731842041,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,20,-0.3317965865135193,-0.1673937439918518,1.1735609769821167,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,21,-0.3630901575088501,-0.1881895810365677,1.2235691547393799,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,22,-0.3954033851623535,-0.20916983485221863,1.2723326683044434,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,23,-0.4286724627017975,-0.2300298511981964,1.3199114799499512,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,24,-0.4630637764930725,-0.2512134611606598,1.3661038875579834,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,25,-0.49838322401046753,-0.27261635661125183,1.411429524421692,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,26,-0.5342849493026733,-0.29345452785491943,1.4551985263824463,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,27,-0.5706065893173218,-0.314204603433609,1.498258352279663,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,28,-0.607703447341919,-0.3346128761768341,1.5403902530670166,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,29,-0.6449660062789917,-0.3550253212451935,1.5815200805664062,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,30,-0.6828353404998779,-0.3752039074897766,1.621627926826477,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,31,-0.7212662100791931,-0.3950995206832886,1.661155343055725,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,32,-0.7599962949752808,-0.41468545794487,1.7001320123672485,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,33,-0.7989394068717957,-0.43410104513168335,1.7387832403182983,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,34,-0.8379877805709839,-0.4535209536552429,1.7772362232208252,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,35,-0.8773143291473389,-0.4733893573284149,1.8155207633972168,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,36,-0.9165298938751221,-0.4927801489830017,1.8536841869354248,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,37,-0.9557235836982727,-0.5119727253913879,1.891489028930664,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,38,-0.9947143197059631,-0.5311828255653381,1.9295833110809326,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,39,-1.033532977104187,-0.5502434372901917,1.9675003290176392,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,40,-1.0720642805099487,-0.5688672661781311,2.0054397583007812,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,41,-1.110080361366272,-0.5871708393096924,2.0435235500335693,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,42,-1.1478811502456665,-0.6049847602844238,2.0818557739257812,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,43,-1.185078501701355,-0.6224202513694763,2.1204328536987305,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,44,-1.2216917276382446,-0.6394692659378052,2.1594583988189697,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,45,-1.2579123973846436,-0.6560481190681458,2.1984455585479736,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,46,-1.2937028408050537,-0.6722263693809509,2.237886905670166,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,47,-1.3291438817977905,-0.6878315210342407,2.277723789215088,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,48,-1.364438533782959,-0.7030594348907471,2.317744731903076,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,49,-1.3999390602111816,-0.7184786200523376,2.358137607574463,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,50,-1.435462474822998,-0.7337384223937988,2.398530960083008,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,51,-1.471085548400879,-0.7492868900299072,2.4387848377227783,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,52,-1.5069708824157715,-0.7649049758911133,2.4787955284118652,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,53,-1.543619990348816,-0.7800530195236206,2.5188286304473877,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,54,-1.580613613128662,-0.7953013181686401,2.5587375164031982,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,55,-1.6179741621017456,-0.8103490471839905,2.5982441902160645,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,56,-1.655902624130249,-0.8248177766799927,2.6376953125,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,57,-1.6942164897918701,-0.8389084339141846,2.676814556121826,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,58,-1.7329294681549072,-0.8523469567298889,2.715787887573242,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,59,-1.7720558643341064,-0.8649951219558716,2.7544755935668945,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,60,-1.8118317127227783,-0.8771470785140991,2.7929787635803223,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,61,-1.8524363040924072,-0.8886148929595947,2.83100962638855,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,62,-1.8940449953079224,-0.8995463252067566,2.8684849739074707,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,63,-1.936789631843567,-0.90990149974823,2.9049553871154785,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,64,-1.9805307388305664,-0.919687807559967,2.940378427505493,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,65,-2.0256187915802,-0.9290582537651062,2.974626302719116,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,66,-2.071767807006836,-0.9376875162124634,3.0074198246002197,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,67,-2.1193323135375977,-0.9454519748687744,3.038997173309326,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,68,-2.1678719520568848,-0.9523376822471619,3.069098472595215,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,69,-2.21767520904541,-0.958613395690918,3.0975122451782227,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,70,-2.2686874866485596,-0.9640325903892517,3.1241207122802734,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,71,-2.3208258152008057,-0.9685167074203491,3.1490023136138916,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,72,-2.374204635620117,-0.9719382524490356,3.1722707748413086,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,73,-2.4283933639526367,-0.9741392731666565,3.1935367584228516,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,74,-2.483365535736084,-0.975081205368042,3.2127766609191895,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,75,-2.539536952972412,-0.9749174118041992,3.2305185794830322,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
BASE360D,76,-2.595924139022827,-0.973678708076477,3.246044397354126,external_baselines/results/base360_hkust_360dvo_official/test/ridge_to_lake/pred_tum.txt
